id,text,link,Appeal to authority,Appeal to fear/prejudice,Bandwagon,Black-and-white Fallacy/Dictatorship,Causal Oversimplification,Doubt,Exaggeration/Minimisation,Flag-waving,Glittering generalities (Virtue),Loaded Language,Misrepresentation of Someone's Position (Straw Man),Name calling/Labeling,"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Reductio ad hitlerum,Repetition,Slogans,Smears,Thought-terminating cliché,Whataboutism,processed_text
67687,"I love Peeps and I heard they were union made so I looked it up and learned that when the workers\nwent on strike in 2016 they chanted \no justice, no Peeps\\n\nWhen they went on strike in 2016, members in the union for marshmallow makers chanted, \No justice, no Peeps!\nAnd this week, a federal appeals court said the Peeps workers had a point.\nThe U.S. 4th Circuit Court of Appeals ruled Thursday that Just Born Quality Confections - the firm in Bethlehem, Pa., that makes the candy known as Peeps - could not unilaterally stop enrolling new employees in a pension without paying a",https://www.facebook.com/AddictingInfoOrg/photos/pb.100064605613096.-2207520000./7751374258236312/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,i love peeps and i heard they were union made so i looked it up and learned that when the workers went on strike in 2016 they chanted o justice no peeps when they went on strike in 2016 members in the union for marshmallow makers chanted no justice no peeps and this week a federal appeals court said the peeps workers had a point the us 4th circuit court of appeals ruled thursday that just born quality confections  the firm in bethlehem pa that makes the candy known as peeps  could not unilaterally stop enrolling new employees in a pension without paying a
79231,THANK YOU\n\nU.S. Rep. Mayra Flores of Texas (CD-34) for cosponsoring HOUSE JOINT RESOLUTION 12 (HJR12)\nto term limit Congress,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,thank you us rep mayra flores of texas cd34 for cosponsoring house joint resolution 12 hjr12 to term limit congress
78597,When this guy was President...\n\nI felt a LOT safer,https://www.facebook.com/unitedstatesherald/photos/3719811958245063/,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,when this guy was president i felt a lot safer
77526,CAN'T BE BLACKMAILED.\nCAN'T BE BOUGHT.\n\nHAS MORE SUCCESSFUL EXECUTIVE EXPERIENCE IN HIS PINKY TOES THAN OBAMA HAS GAINED IN HIS ENTIRE PRESIDENCY.\n\nTHAT'S WHY THE ESTABLISHMENT FEARS HIM AND SUPPORTERS CHEER HIM.,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./596286160717071/?type=3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,cannot be blackmailed cannot be bought has more successful executive experience in his pinky toes than obama has gained in his entire presidency that is why the establishment fears him and supporters cheer him
68002,GOOD NEWS:\n\nSAUDI ACTIVISTS SAMAR BADAWI AND NASSIMA AL-SADA HAVE BEEN RELEASED,https://www.facebook.com/amnesty/photos/4436982032981301/,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,good news saudi activists samar badawi and nassima alsada have been released
79674,THIS MAN HAS DONE MORE TO END TERRORISM IN 3 YEARS\n\nTHAN THE LAST THREE PRESIDENTS COMBINED!,https://www.facebook.com/ResistanceFeed/photos/pb.100060243732164.-2207520000./2556798747741877/?type=3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,this man has done more to end terrorism in 3 years than the last three presidents combined
63672,"Ooooooooh, it's so big! it looks very very potent!\n\nthat's the S-300. I'Il show you the S-400...\n",https://www.facebook.com/www.russiatruth.co/photos/1842635029118723/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ooooooooh its so big it looks very very potent that is the s300 iil show you the s400
76459,Trump Has Reminded Us What It Means To Have A POTUS Actually Fighting For America.\n\nFor This Reason Alone We Owe Him Our Gratitude.,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1827783597567315/?type=3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,trump has reminded us what it means to have a potus actually fighting for america for this reason alone we owe him our gratitude
64788,BREAKING NEWS:\n\nPresident Biden signs a bill that saves the United States Postal Service by ending Republicans' Bush-era \poison pill\ law that attempted to bankrupt the Postal Service.,https://www.facebook.com/photo/?fbid=10228097271596613&set=g.382633808973511,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,breaking news president biden signs a bill that saves the united states postal service by ending republicans bushera poison pill law that attempted to bankrupt the postal service
78740,The BEST First Couple in American History,https://www.facebook.com/unitedstatesherald/photos/3280940858798844/,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,the best first couple in american history
78006,"\Thank you @RedCross, @FEMA, 1st responders & private citizens for helping people on the ground after\ndevastation left by #HurricaneHarvey.\\n-@FLOTUS",https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./516404602038561/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,thank you   1st responders  private citizens for helping people on the ground after devastation left by  
68902,"We have declassified a picture of the wonderful dog\n(name not declassified) that did such a GREAT JOB in\ncapturing and killing the Leader of ISIS, Abu Bakr al-\nBaghdadi!",https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./1464595490360983/?type=3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,we have declassified a picture of the wonderful dog name not declassified that did such a great job in capturing and killing the leader of isis abu bakr al baghdadi
68982,"Christopher Scott \Chris Kyle\n(April 8, 1974 February 2, 2013)\nChief Petty Officer\nUnited States Navy SEALS\nSniper element, platoon \Charlie\, SEAL Team 3\nAmerican Hero",https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./607672032720004/?type=3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,christopher scott chris kyle april 8 1974 february 2 2013 chief petty officer united states navy seals sniper element platoon charlie seal team 3 american hero
69957,"Planned Parenthood was there for my wife when she needed them; they allowed her to make the de-\ncisions she needed to make in order to maintain control of her body and her health and her life\nand her future. Our future as a family. And for that I will be eternally grateful.\n\n-Andy Richter\nActor, Comedian & Man for Choice",,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,planned parenthood was there for my wife when she needed them they allowed her to make the de cisions she needed to make in order to maintain control of her body and her health and her life and her future our future as a family and for that i will be eternally grateful andy richter actor comedian  man for choice
63791,The Man with the Plan\n,https://www.facebook.com/photo/?fbid=10159316133144797&set=g.673249193329931,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,the man with the plan
65218,Biden has the most racially diverse presidential Cabinet in the history of the US\n,https://www.facebook.com/1640832309490921/photos/pb.100064536892614.-2207520000../2849918421915631/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,biden has the most racially diverse presidential cabinet in the history of the us
69760,"Barack Obama has a Grammy, an Emmy, a Nobel Prize, 2 terms as President, a Twitter account, and 2 hugely\nsuccessful websites.\n\nDonald Trump has 2 impeachments, 2 active criminal investigations and 1 failed blog.",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,barack obama has a grammy an emmy a nobel prize 2 terms as president a twitter account and 2 hugely successful websites donald trump has 2 impeachments 2 active criminal investigations and 1 failed blog
78416,PRESIDENT OBAMA:\n\nRECOGNIZES BOY WHO MADE A CLOCK THAT LOOKED LIKE A BOMB\n\nTOO BUSY TO RECOGNIZE A HERO COP WHO STOPPED A TERRORIST RAMPAGE.,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./375095309502825/?type=3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,president obama recognizes boy who made a clock that looked like a bomb too busy to recognize a hero cop who stopped a terrorist rampage
68632,"A three hour wait on an ambulance because A&E had to close its doors, full to capacity.\n\nWhy be angry at the incredible folk working under unbelievable stress?\n\nI remain grateful, my bitterness belongs to Boris Johnson and Conservatives at your neglect of our\nNHS and your blatant drive to privatise it.\n\nJohnny Vegas",https://www.facebook.com/photo/?fbid=4367664229939924&set=g.442786093284737,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,a three hour wait on an ambulance because ae had to close its doors full to capacity why be angry at the incredible folk working under unbelievable stress i remain grateful my bitterness belongs to boris johnson and conservatives at your neglect of our nhs and your blatant drive to privatise it johnny vegas
76339,AMERICA SLEEPS BETTER\n\nWHEN PRESIDENT TRUMP IS IN THE WHITE HOUSE!,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1884130628599278/?type=3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,america sleeps better when president trump is in the white house
70939,"MANSOUR: WHILE DEMOCRATS PURSUE IMPEACHMENT, PRESIDENT TRUMP BUILDS IMPRESSIVE RECORD OF ACCOMPLISHMENTS",,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,mansour while democrats pursue impeachment president trump builds impressive record of accomplishments
70354,"No matter how many times the Democrats say it, Donald Trump never once used language to incite\nviolence.\n\nHe was banned from social media because the support he has around the world is a threat to their establishment.\n\nSay the truth as loud and as often as they say\nthe lie.",https://www.facebook.com/PatriotFetch/photos/pb.100068893186755.-2207520000./155507003408390/?type=3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,no matter how many times the democrats say it donald trump never once used language to incite violence he was banned from social media because the support he has around the world is a threat to their establishment say the truth as loud and as often as they say the lie
77156,I SEE MORE HOPE FOR AMERICA IN THIS MAN...\n\nTHAN ALL THE POLITICIANS IN WASHINGTON COMBINED!,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./929262650752752/?type=3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,i see more hope for america in this man than all the politicians in washington combined
77427,Trump is never afraid to say what we're all thinking!\n,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./640355316310155/?type=3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,trump is never afraid to say what were all thinking
68061,The @LoujainHathloul at home after 1001 days in prison,https://www.facebook.com/amnesty/photos/4017696091576566/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,the  at home after 1001 days in prison
65692,The future is a very weird place. \nUkrainians are uploading videos on TikTok about how to drive abandoned or captured Russian military vehicles.,https://www.facebook.com/photo/?fbid=473182391269553&set=g.3121881741417515,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,the future is a very weird place ukrainians are uploading videos on tiktok about how to drive abandoned or captured russian military vehicles
65545,Chosen by God Backed by Our Military.\nSurrounded by Angels.\n\nPresident Trump has been fighting the entire world forces of evil and still winning!\nWhy?\nIt's a God thing!,https://www.facebook.com/photo/?fbid=1400439790427335&set=g.633131750534436,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,chosen by god backed by our military surrounded by angels president trump has been fighting the entire world forces of evil and still winning why its a god thing
76549,We miss you President Trump and we know you miss us too.,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1537422136603464/?type=3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,we miss you president trump and we know you miss us too
69551,\Tear Drop\ monument donated by Russia as a memorial for the victims of 9/11,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./755933054543518/?type=3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,tear drop monument donated by russia as a memorial for the victims of 911
63522,"\We've never had a president like Donald Trump. And I think what is unique about him is that he's not a politician... you know he tells people what he believes, what he's going to do or what he's not gonna do, and then that's what he does.\\n-Franklin Graham\nPresident of Samaritan's Purse\n\nTRUMP 2024\nTHE WORLD AFTER TRUMP\n",https://www.facebook.com/Trump2024Film/photos/278415130303079/,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,we have never had a president like donald trump and i think what is unique about him is that hes not a politician you know he tells people what he believes what hes going to do or what hes not going to do and then that is what he does franklin graham president of samaritans purse trump 2024 the world after trump
77617,"\I am convinced there is only one way to eliminate these grave evils, namely through the establishment of a socialist economy, accompanied by an educational system which would be oriented toward social goals. In such an economy, the means of production are owned by society itself and are utilized in a planned fashion. \nA planned economy, which adjusts production to the needs of the community, would distribute the work to be done among all those able to work and would guarantee a livelihood to every man, woman, and child.\\n\nEINSTEIN",https://www.facebook.com/communism101/photos/603574873025469/,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,i am convinced there is only one way to eliminate these grave evils namely through the establishment of a socialist economy accompanied by an educational system which would be oriented toward social goals in such an economy the means of production are owned by society itself and are utilized in a planned fashion a planned economy which adjusts production to the needs of the community would distribute the work to be done among all those able to work and would guarantee a livelihood to every man woman and child einstein
79726,"When Tim Tebow knelt to thank God for his blessings, he was mocked. When Colin Kaepernick knelt to disrespect his Country, he was hailed as a hero. Therein lies the problem.\n\nDEAR NIKE \nYOU PICKED THE WRONG KNEELER",https://www.facebook.com/ResistanceFeed/photos/pb.100060243732164.-2207520000./2520205221401230/?type=3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,when tim tebow knelt to thank god for his blessings he was mocked when colin kaepernick knelt to disrespect his country he was hailed as a hero therein lies the problem dear nike you picked the wrong kneeler
67922,PEOPLE IN HUNGARY HAVE REJECTED AN ANTI-LGBTI\nREFERENDUM\n,https://www.facebook.com/amnesty/photos/5366079606738201/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,people in hungary have rejected an antilgbti referendum
63959,"President Biden\n\nToday, the Vice President and I met with Senator Durbin and Senator Grassley on the upcoming Supreme Court vacancy. I look forward to nominating someone with extraordinary experience and integrity someone who will make history as the first Black woman nominated to the Court.",https://www.facebook.com/photo/?fbid=351784763618629&set=g.1998658933757788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,president biden today the vice president and i met with senator durbin and senator grassley on the upcoming supreme court vacancy i look forward to nominating someone with extraordinary experience and integrity someone who will make history as the first black woman nominated to the court
63826,"Say whatever you want about this man, but now that he is president, I feel assured and calm that he has our\ncountry's best interest at heart and not his own.\n\nFor the first time in four years I can breathe.",https://www.facebook.com/photo/?fbid=10157514969906010&set=g.673249193329931,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,say whatever you want about this man but now that he is president i feel assured and calm that he has our countrys best interest at heart and not his own for the first time in four years i can breathe
64917,I voted for the man who gave up his wealth for my country. Not the man who gave up my Country for his wealth!,https://www.facebook.com/photo/?fbid=4901381279946666&set=g.469690803742659,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,i voted for the man who gave up his wealth for my country not the man who gave up my country for his wealth
79520,Record Black Imprisonment\n\nRecord Black Welfare\n\nRecord Black Employment,https://www.facebook.com/ResistanceFeed/photos/pb.100060243732164.-2207520000./2664654920289592/?type=3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,record black imprisonment record black welfare record black employment
78574,"Mother Russia is gay, Down with Russia all the way.\n\nMake me a few ones like this, comrades.\n\nBut 100 times bigger!\n\nReady for launch, comrade.\n\nRussia is a piece of art, I love you Russia from my heart!",https://www.facebook.com/themotherlandcalls/photos/421105497967571/,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,mother russia is gay down with russia all the way make me a few ones like this comrades but 100 times bigger ready for launch comrade russia is a piece of art i love you russia from my heart
63845,Courage is facing your accusers for 11 hours and not flinching once\nCowardice is not showing up at all.,https://www.facebook.com/photo/?fbid=755567502059375&set=g.673249193329931,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,courage is facing your accusers for 11 hours and not flinching once cowardice is not showing up at all
63877,"This is literally what it should ALWAYS look like between us.\n\nHappy for you sis,  rooting for you sis, proud of you\nsis. Because when you win, we all win",https://www.facebook.com/photo/?fbid=3672233572866137&set=g.673249193329931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,this is literally what it should always look like between us happy for you sis rooting for you sis proud of you sis because when you win we all win
77084,THE MOST BADASS FIRST LADY IN HISTORY,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1113163205696028/?type=3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,the most badass first lady in history
76233,"just learned that lyudmila pavlichenko would often shoot a nazi in his legs, so someon would come and try to rescue him, then she would shoot them both.",https://www.facebook.com/SeattleSRA/photos/717342998825484/,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,just learned that lyudmila pavlichenko would often shoot a nazi in his legs so someon would come and try to rescue him then she would shoot them both
71591,"In 69 years, Donald Trump has never read the Constitution because he \never saw the value in it.\\n\nAt age 13, Ted Cruz memorized the Constitution because he knew early on that America's values are in it.",https://www.facebook.com/photo/?fbid=10153899084336830&set=g.471219009718898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,in 69 years donald trump has never read the constitution because he ever saw the value in it at age 13 ted cruz memorized the constitution because he knew early on that americas values are in it
70964,TRUMP CAMPAIGN SENDS PRAYERS TO BERNIE SANDERS AFTER HEART SURGERY\n,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,trump campaign sends prayers to bernie sanders after heart surgery
70724,TRUMP BUMP AFTER CONVENTION: POTUS JUMPS\nTO LEAD IN NATIONAL POLL,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,trump bump after convention potus jumps to lead in national poll
76619,We built the greatest economy in the world.\nI'll do it a second time.\n\n- President Donald Trump,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1481441478868197/?type=3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,we built the greatest economy in the world ill do it a second time  president donald trump
63108,PRESIDENT DONALD TRUMP\nWE LOVE YOU!\n\nGOD BLESS TRUMP!\n,https://www.facebook.com/DonaldTrump4President/photos/2055641684775827/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,president donald trump we love you god bless trump
68858,"Not everyone goes home for Thanksgiving, Please pray for our Military who are far away from home during this Thanksgiving.",https://www.facebook.com/photo.php?fbid=445996881041237&set=pb.100068927876265.-2207520000.&type=3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,not everyone goes home for thanksgiving please pray for our military who are far away from home during this thanksgiving
77064,"Used to think Trump was great but now seeing the whole system was rigged against him, I have to believe now that he is one of the greatest of all time!",https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1125488534463495/?type=3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,used to think trump was great but now seeing the whole system was rigged against him i have to believe now that he is one of the greatest of all time
71788,SALUTING:\nThe Grass-Roots Organizations Making 2nd Amendment Sanctuaries Possible,https://www.facebook.com/2ndamendmentmovie/photos/pb.100063876663293.-2207520000./115024530363683/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,saluting the grassroots organizations making 2nd amendment sanctuaries possible
69948,"This is Samuel Bodman, Secretary of Energy (2005-2009). He has a doctorate in chemical engineering from MIT, where he worked as a professor.\n\nThis is Ernest Moniz, Secretary of Energy (2013-2017). Dr. Moniz is a professor of physics at MIT, specializing in nuclear physics.\n\nThis is Steven Chu, Secretary of Energy (2009-2013). Dr. Chu has a Nobel Prize in physics and is a professor at Berkeley.\n\nThis is Rick Perry, nominee for Secretary of Energy. In college, he got a D in a class called \Meats.\",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,this is samuel bodman secretary of energy 20052009 he has a doctorate in chemical engineering from mit where he worked as a professor this is ernest moniz secretary of energy 20132017 dr moniz is a professor of physics at mit specializing in nuclear physics this is steven chu secretary of energy 20092013 dr chu has a nobel prize in physics and is a professor at berkeley this is rick perry nominee for secretary of energy in college he got a d in a class called meats
66071,"NATO\n\nWe can evacuate you from Kiev\n\nZelenskyy\n\nWe need ammo, not a ride",https://www.facebook.com/photo/?fbid=324176799680400&set=g.292754366127634,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,nato we can evacuate you from kiev zelenskyy we need ammo not a ride
63269,"I don't know about you, but I felt a lot safer with President Trump in charge!\nShare if you agree #BringBackTrump\n",https://www.facebook.com/SilentmajorityDJT/photos/2165247936957965/,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,i do not know about you but i felt a lot safer with president trump in charge share if you agree 
63209,"NICK SANDMANN HAS SETTLED HIS MASSIVE LAWSUIT WITH NBC\n\nJUSTICE PREVAILS! \nWE ARE PROUD OF YOU, NICK!\n",https://www.facebook.com/SilentmajorityDJT/photos/2262343273915097/,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,nick sandmann has settled his massive lawsuit with nbc justice prevails we are proud of you nick
76524,NEW IMPROVED ULTRA MAGA\n\nGets rid of inflation.\n\nStops illegal immigration\n\nLowers Taxes\n\nENERGY INDEPENDENCE\n\nSaves America.\n\nULTRA MAGA\n\nFIGHTS GRIME & CRIME,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1741425212869821/?type=3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,new improved ultra maga gets rid of inflation stops illegal immigration lowers taxes energy independence saves america ultra maga fights grime  crime
65080,TRUMP\nWAS\nRIGHT\n\nAbout Everything,https://www.facebook.com/photo/?fbid=4218332261584908&set=g.469690803742659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,trump was right about everything
63409,GOD BLESS OUR FIRST FAMILY!\n\n,https://www.facebook.com/SilentmajorityDJT/photos/1972724339543660/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,god bless our first family
66319,Amen.\n\nI THOUGHT I KNEW WHAT BRAVERY IS. \nAND THEN I saw UKRAINE\n\n,https://www.facebook.com/photo/?fbid=5420543914689558&set=g.655806642139792,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,amen i thought i knew what bravery is and then i saw ukraine
68084,"250,000 SIGNATURES\nWe handed over more than 250 thousand signatures from all over the world to the Argentinian Senate in support of legal abortion in Argentina.",https://www.facebook.com/amnesty/photos/3869957396350437/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250000 signatures we handed over more than 250 thousand signatures from all over the world to the argentinian senate in support of legal abortion in argentina
70815,\The United States is ready to embrace peace with all who seek it.”\n\nPRESIDENT DONALD J. TRUMP\n,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,the united states is ready to embrace peace with all who seek it” president donald j trump
78641,LIKE AND SHARE IF YOU THINK TRUMP WON THE DEBATE!,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./338807176464972/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,like and share if you think trump won the debate
71779,CONGRATULATIONS MARK ROBINSON\nNC's first black lieutenant governor and 2A advocate\n\nI Am the Majority...,https://www.facebook.com/2ndamendmentmovie/photos/pb.100063876663293.-2207520000./133073895225413/?type=3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,congratulations mark robinson ncs first black lieutenant governor and 2a advocate i am the majority
69344,"THE WHITE ROSE\n\nIn Nazi Germany, a group of German university students formed a brave resistance group called the White Rose. \nOne of them was 21-year-old Sophie Scholl.\n\nShe was arrested on 18 February 1943 and sentenced\nto death. \nHer last words were \Such a fine, sunny day, and I have to go, but what does my death matter, if through us, thousands of people are awakened and stirred to action?\",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./820296508107172/?type=3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,the white rose in nazi germany a group of german university students formed a brave resistance group called the white rose one of them was 21yearold sophie scholl she was arrested on 18 february 1943 and sentenced to death her last words were such a fine sunny day and i have to go but what does my death matter if through us thousands of people are awakened and stirred to action
68082,"AFTER YEARS OF CAMPAIGNING, ARGENTINA LEGALIZES ABORTION",https://www.facebook.com/amnesty/photos/3902562249756618/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,after years of campaigning argentina legalizes abortion
70797,I was not elected to do small things or shy away from big problems.\n\n-President Trump,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,i was not elected to do small things or shy away from big problems president trump
70947,"THANK YOU, PRESIDENT TRUMP\n\nHISPANIC UNEMPLOYMENT: 3.9% - a record low\nWOMEN UNEMPLOYMENT: 3.1% - lowest level in 66 years\nBLACK UNEMPLOYMENT: 5.5% - a record low",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,thank you president trump hispanic unemployment 39  a record low women unemployment 31  lowest level in 66 years black unemployment 55  a record low
77397,"HE'S NOT A GREAT DEBATER,\nHe's not a smooth talking politician,\nHe's not part of the establishment,\nBUT HE IS A TRUE AMERICAN PATRIOT!\nWE CANNOT SIT BACK AND WATCH THEM DESTROY THIS MAN WHO IS TRYING TO HELP US !\nHE CAN CLEAN UP AMERICA AND THEY KNOW IT!",https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./642808359398184/?type=3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,hes not a great debater hes not a smooth talking politician hes not part of the establishment but he is a true american patriot we cannot sit back and watch them destroy this man who is trying to help us  he can clean up america and they know it
63964,THE STRONGEST WEAPON IN THE UNITED STATES IS\nA PATRIOTIC AMERICAN.,https://www.facebook.com/photo/?fbid=315721150278810&set=g.1998658933757788,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,the strongest weapon in the united states is a patriotic american
71236,Trump signs the Farm Bill making dog and cat meat illegal in the United States,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,trump signs the farm bill making dog and cat meat illegal in the united states
64909,Official review of Trump phone logs from January finds record is complete,https://www.facebook.com/photo/?fbid=4943001112451349&set=g.469690803742659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,official review of trump phone logs from january finds record is complete
77432,The Republican establishment was against him.\nThe Democratic establishment was against him.\nThe news media establishment was against him.\nAlmost the entire world was against him.\nAnd he defeated them all.\n\nBecause everyone who loves America was with him.,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./639069273105426/?type=3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,the republican establishment was against him the democratic establishment was against him the news media establishment was against him almost the entire world was against him and he defeated them all because everyone who loves america was with him
75784,"When the Wii U bombed, Nintendo CEO cut his pay by 50% instead of blaming workers.",https://www.facebook.com/Anonymous-ART-of-Revolution-362231420471759/photos/6154808501213993/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,when the wii you bombed nintendo ceo cut his pay by 50 instead of blaming workers
78603,I remember when we had a REAL LEADER,https://www.facebook.com/unitedstatesherald/photos/3678270085732584/,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,i remember when we had a real leader
68546,COVENTRY SOUTH CLP\n\nZarah Sultana\nMP\n\nUNANIMOUSLY RESELECTED\n\nBY ALL SIX LABOUR BRANCHES AND ALL PARTICIPATING AFFILIATES,https://www.facebook.com/photo/?fbid=800371681214099&set=g.442786093284737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,coventry south clp zarah sultana mp unanimously reselected by all six labour branches and all participating affiliates
